/Users/erwenchen/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
Historical HTML scraper — 1 target(s)
per_period=20, max_per_target=500


======================================================================
  Germany:lieferando  (lieferando.de/speisekarte/*)
======================================================================
  Querying CDX (distributed, per_period=20, max=500) …
  Found 440 candidate snapshots
  [135/440] 20220927 https://www.lieferando.de/speisekarte/achmet-doenerhaus … 0 items
  [136/440] 20220930 https://www.lieferando.de/speisekarte/adams-schawerma-palst … 0 items
  [137/440] 20220808 https://www.lieferando.de/speisekarte/adendorfer-pizza-kebabhaus … 0 items
  [138/440] 20220925 https://www.lieferando.de/speisekarte/adesso … 0 items
  [139/440] 20220927 https://www.lieferando.de/speisekarte/aeaedjeschoss … 0 items
  [140/440] 20220927 https://www.lieferando.de/speisekarte/affenfelsen-burger-25524 … 0 items
  [141/440] 20221002 https://www.lieferando.de/speisekarte/00-da-rosario-1 … 0 items
  [142/440] 20221005 https://www.lieferando.de/speisekarte/123-pizzeria-babenhausen-1 … 0 items
  [143/440] 20221007 https://www.lieferando.de/speisekarte/1961-fusion … 0 items
  [144/440] 20221017 https://www.lieferando.de/speisekarte/3133994 … 0 items
  [145/440] 20221017 https://www.lieferando.de/speisekarte/3133994?zanpid=12403_1666029310_ … 0 items
  [146/440] 20221017 https://www.lieferando.de/speisekarte/3133994?zanpid=12403_1666029310_ … 0 items
  [147/440] 20221004 https://www.lieferando.de/speisekarte/5sher … 0 items
  [148/440] 20221004 https://www.lieferando.de/speisekarte/7-days-pizza-1 … 0 items
  [149/440] 20221002 https://www.lieferando.de/speisekarte/a-casa-mia-lorrach … 0 items
  [150/440] 20221031 https://www.lieferando.de/speisekarte/a-casa-mia?zanpid=12403_16672421 … 0 items
  [151/440] 20221031 https://www.lieferando.de/speisekarte/a-casa-mia?zanpid=12403_16672421 … 0 items
  [152/440] 20221210 https://www.lieferando.de/speisekarte/a-casa-tua-ristorantino-muenchen … 0 items
  [153/440] 20221006 https://www.lieferando.de/speisekarte/a-zo-drinks-more … 0 items
  [154/440] 20221204 https://www.lieferando.de/speisekarte/aashirvad-restaurant-berlin … 0 items
  [155/440] 20221129 https://www.lieferando.de/speisekarte/abang-totos-malaysian-deli … 0 items
  [156/440] 20221205 https://www.lieferando.de/speisekarte/abt-restaurant … 0 items
  [157/440] 20221005 https://www.lieferando.de/speisekarte/ada-doener-insel … 0 items
  [158/440] 20221005 https://www.lieferando.de/speisekarte/ada-kebap-doener-pizzeria … 0 items
  [159/440] 20221204 https://www.lieferando.de/speisekarte/adana-pizza-kebab-haus-huenfeld … 0 items
  [160/440] 20221209 https://www.lieferando.de/speisekarte/adem-cafe … 0 items
  [161/440] 20230206 https://www.lieferando.de/speisekarte/3-bs-burger-barbecue-brothers-br … 0 items
  [162/440] 20230322 https://www.lieferando.de/speisekarte/60-seconds-to-napoli-04109 … 0 items
  [163/440] 20230127 https://www.lieferando.de/speisekarte/adana-kebap-pizza-haus-1 … 0 items
  [164/440] 20230201 https://www.lieferando.de/speisekarte/ados-internationale-kueche … 0 items
  [165/440] 20230131 https://www.lieferando.de/speisekarte/afan-lieferservice … 0 items
  [166/440] 20230320 https://www.lieferando.de/speisekarte/afrin-kebap … 0 items
  [167/440] 20230205 https://www.lieferando.de/speisekarte/ajooo-xxl-hotdogs-fabrikstrasse … 0 items
  [168/440] 20230131 https://www.lieferando.de/speisekarte/akin-1 … 0 items
  [169/440] 20230131 https://www.lieferando.de/speisekarte/al-baraka-80336 … 
