/Users/erwenchen/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
Historical HTML scraper — 1 target(s)
  [90/151] 20230529 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/brooklyn-pizza-company- … 6 items
  [91/151] 20230531 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/desi-house-restaurant?d … 39 items
  [92/151] 20230926 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/edge-special … 3 items
  [93/151] 20230926 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/slaw-al-qana … 15 items
  [94/151] 20230928 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/slaw-al-qana … 15 items
  [95/151] 20230924 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-hills/icons-coffee-cou … 52 items
  [96/151] 20230926 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-polytechnic/hardees-mu … 0 items
  [97/151] 20231210 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-polytechnic/hardees-mu … 0 items
  [98/151] 20231001 https://deliveroo.ae/menu/Abu%20Dhabi/al-bahyah/chilis-deerfields?day= … fetch fail
  [99/151] 20231001 https://deliveroo.ae/menu/Abu%20Dhabi/al-bahyah/jf-restaurant-and-cafe … 0 items
  [100/151] 20231001 https://deliveroo.ae/menu/Abu%20Dhabi/al-bahyah/mcdonalds-adnoc-al-bah … 0 items
  [101/151] 20231210 https://deliveroo.ae/menu/Abu%20Dhabi/al-bahyah/papa-johns-raha … 0 items
  [102/151] 20240225 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/tazal-restau … 1 items
  [103/151] 20240225 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/the-breakfas … 0 items
  [104/151] 20240225 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-hills/boon-coffee-roas … 12 items
  [105/151] 20240226 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/bach-cafe?day=today&ge … 1 items
  [106/151] 20240226 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/lavazza-expression?day … 0 items
  [107/151] 20240625 https://deliveroo.ae/menu/Abu%20Dhabi/al-bahyah/jf-restaurant-and-cafe … 0 items
  [108/151] 20240417 https://deliveroo.ae/menu/Abu%20Dhabi/al-bahyah/papa-johns-raha?geohas … 0 items
  [109/151] 20240417 https://deliveroo.ae/menu/Abu%20Dhabi/al-bandar/bombay-canteen-al-raha … 15 items
  [110/151] 20240422 https://deliveroo.ae/menu/Abu%20Dhabi/al-bandar/manoushe-street-bloom- … 0 items
  [111/151] 20240529 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/1918cafe?day=today&geo … 10 items
  [112/151] 20240813 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/otoro-modern … 3 items
